Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Gabon,GAB,58.6804767381534,58.9065290587228,59.1230221135423,59.299651056321,59.4011630143124,59.4196750378278,59.3743798970745,59.3016599109305,59.2317653240247,59.1889307348553,59.1823317998487
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Gambia, The",GMB,53.0717943767553,53.2544138315678,53.4267554797358,53.6241388422788,53.834249856936,54.0527842236268,54.2934408794508,54.5641373343913,54.8603411531217,55.1896892099263,55.554725244608
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Georgia,GEO,67.7397638084288,67.6326862206997,67.3865651560398,66.9676005173329,66.4359840145481,65.8971898365452,65.3998342675011,64.9358595812196,64.4923615039024,64.1121823294811,63.8378060056736
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Germany,DEU,65.8994933869984,65.9715437998931,65.9544693115349,65.8621937797938,65.7365353514053,65.5385099359924,65.2493405041228,64.9876223341919,64.709009583285,64.3935455490144,64.007731691245
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ghana,GHA,57.6207445631147,57.706675235943,57.7912847870327,57.8927979928387,58.0343822372177,58.2304936670168,58.4792804696985,58.7468098211202,59.0123019186988,59.306835725214,59.6173505277661
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Gibraltar,GIB,65.7154137713203,65.475038246589,65.1793566304096,64.8386310303843,64.520599533027,64.335903263663,64.2833155689235,64.3039536351638,64.3911647038936,64.5163519752301,64.6038227274577
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Greece,GRC,65.8451124997845,65.4403133152416,65.0482485111407,64.7156591244612,64.4361225877416,64.1636112798065,63.9236489103791,63.7348406022322,63.5769463955355,63.4362736718399,63.1383476119661
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Greenland,GRL,70.8786036650274,71.034555637747,71.1376143542194,71.1836647499688,71.1733100087467,71.1216353614812,71.0215619482442,70.8561085004503,70.5896512374296,70.2823669968527,69.9713605096223
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Grenada,GRD,66.6757376493366,66.8972152392606,67.1032805519575,67.3175240840609,67.5673201018522,67.7286545644055,67.839013149916,67.9612070083239,68.032832822476,68.1139924876011,68.2043920728441
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guam,GUM,65.7454831484962,65.7684549736819,65.7235044421615,65.601621889465,65.4008835416862,65.1270903926422,64.7819438497768,64.3710485955514,63.9050603184021,63.4011272956006,62.8904293654187
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guatemala,GTM,57.388835025771,57.9383453416222,58.4664825867373,58.9667208167469,59.4359269367157,59.8961168521756,60.3424312037219,60.7606992532509,61.1806848214015,61.6502064214905,62.1568682212309
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guinea,GIN,52.13738445182,52.4176606123995,52.6752447959336,52.9287869421954,53.1930038658731,53.440739400134,53.6638744858065,53.8882234347498,54.1370890415215,54.4109522695187,54.6990546597345
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guinea-Bissau,GNB,54.1727647907298,54.3539743002447,54.5348304483621,54.7248973004484,54.9366021506821,55.1710293202088,55.443705793839,55.7568994377441,56.0881101552272,56.4395965737077,56.8112455475567
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Guyana,GUY,63.6643557018467,64.0113709376468,64.2139591998363,64.3505487060296,64.4153583181445,64.4098340903257,64.3353067132002,64.8078372268274,64.9468529650288,64.5321285998503,64.4780632803667
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Haiti,HTI,60.2227898637642,60.5644835699086,60.9058864817208,61.2428523985044,61.575062208731,61.8858886841787,62.1661899503353,62.4331753305914,62.6972382125323,62.9647963935478,63.242758901291
