country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct,log_gdp
PAN,2016,59760858700.0,6.05024388647213,14832.3611608191,48.728271484375,33.49,54.3589584457636,64.9564237451839,24.81361674681098
PAN,2017,64327688800.0,5.93031938682056,15694.6297454295,46.529681614467066,34.98,55.298259579061,65.0242015347767,24.887255994473804
PAN,2018,67316471200.0,5.74622039902769,16151.3273478476,46.529681614467066,32.37,56.1857643569695,65.0938653057126,24.932670786594475
PAN,2019,69778991200.0,5.67557287930525,16477.9066285687,46.529681614467066,31.51,57.0868158533297,65.1881520310586,24.968598815736108
PAN,2020,57059846500.0,5.66800858814087,13290.5608347594,45.2206611633301,29.04,57.87626044756,65.316702152513,24.767366492577427
PAN,2021,67396392500.0,5.28330073453115,15509.8069109784,53.0445899963379,28.0,58.5791992450795,65.4480767615447,24.933857329693353
PER,2011,171761737046.585,15.0914598699078,5861.35793645245,72.28837203979495,30.34,22.8938171875,63.7051205709866,25.86937410368532
PER,2012,192650021648.583,15.164396582771,6519.37852981527,72.28837203979495,34.1,23.0862234375,63.8537658044574,25.98414102039118
PER,2013,201175543571.392,14.831406515612,6746.80025696601,72.28837203979495,35.96,23.29524921875,63.9921870469901,26.02744371495777
PER,2014,200786250582.943,13.9596976357841,6667.13410360861,72.28837203979495,34.73,23.5279890625,64.1329645084282,26.025506749227073
PER,2015,189802976285.619,13.7880201715375,6231.71150338894,72.28837203979495,34.87,23.795,64.2983458972473,25.969252404166934
PER,2016,191898104390.379,13.3440281131691,6217.03599995447,73.330192565918,32.51,24.1144484375,64.5030119796406,25.980230361799652
PER,2017,211007984080.911,12.9708469176106,6736.16693725487,71.2465515136719,32.9,24.47237265625,64.7524640868538,26.075161808952615
PER,2018,222597009739.235,13.1690240955292,6978.49121548627,72.28837203979495,31.8,24.9199875,65.116760333898,26.128628842360857
PER,2019,228346006003.648,12.8493511674786,7037.00803692604,72.28837203979495,32.93,25.35101796875,65.4853603481098,26.15412788574632
PER,2020,201409694755.934,12.2526157277512,6133.32552410183,72.28837203979495,28.79,25.65513984375,65.7782365403473,26.02860695289425
PER,2021,226354278280.885,12.0657346478745,6826.9720069846,72.28837203979495,31.2,25.9030328125,66.1055495371832,26.145367211824418
PHL,2011,234216730295.938,21.7043269521461,2383.91892526787,30.8261947631836,28.98,329.505362712547,61.3850819239797,26.179512721493438
PHL,2012,261920540972.102,21.3285712085069,2614.61644410764,31.3085117340088,29.0,335.96777677164,61.7186610350509,26.291307015976777
PHL,2013,283902828581.65,20.4344987662807,2781.27957670473,33.7904281616211,31.18,342.342744072174,62.0410797268429,26.371897863678452
PHL,2014,297483555344.802,20.5750839902722,2866.83803767919,35.9550590515137,29.87,348.013314552101,62.3216282458617,26.418624784252387
PHL,2015,306445871246.718,19.9280223739769,2909.85818014474,38.1037750244141,31.05,353.197813327967,62.6875930117321,26.448306973942614
PHL,2016,318627003012.52,19.5903031996457,2985.19564020101,40.4857482910156,31.83,357.969342992253,63.1300684825105,26.487286986049043
PHL,2017,328480736798.792,19.5002020560488,3038.12124955619,35.4054260253906,32.48,362.61090317604,63.5459353202846,26.51774403326978
PHL,2018,346841896583.515,19.0982471670238,3168.51036606257,29.428638458252,31.56,367.123744843546,63.899758760509,26.572134883620315
PHL,2019,376823402244.928,18.5164544000114,3400.78949772302,31.2367649078369,36.18,371.615799711574,64.2071776686226,26.65504248558871
PHL,2020,361751145451.597,17.6581790478661,3227.57910235199,32.8472557067871,35.19,375.897186168964,64.592028512455,26.614222368870674
PHL,2021,394087359848.11,17.6400846961045,3484.38593882819,34.8456192016602,35.3,379.317000368917,65.1056206866521,26.699838447169697
POL,2011,527848543023.469,16.1389060287032,13867.6669408192,75.8021011352539,38.02,124.296296901022,71.1217900505102,26.992075229168908
POL,2012,498148649702.66,16.5564693800308,13087.420943321,75.0382919311523,40.4,124.300058781268,70.8309123377924,26.934164362809614
POL,2013,518179836405.36,15.5581865074907,13621.9023794031,73.317268371582,40.12,124.229110740995,70.4628284457914,26.973588193482485
POL,2014,542134167178.627,16.9081122802504,14262.2841914116,70.2389678955078,40.64,124.144273163722,70.0250512784321,27.018779348672837
POL,2015,480054118583.367,17.6693391336256,12637.5220324406,69.3731994628906,40.16,124.061569613639,69.5235017932482,26.897164681541557
POL,2016,473259583969.643,18.2752041844413,12464.0110508476,69.8503799438477,40.22,124.008253045495,68.9521816813071,26.882909878219362
POL,2017,528356676667.211,16.8858634359557,13913.3402919927,70.6174621582031,41.99,124.0237303635,68.3269085235055,26.993037416579973
POL,2018,594616687350.017,16.4851063076839,15658.2120316794,71.0217437744141,41.67,124.031583760656,67.6767403778615,27.11118281195013
POL,2019,602683770144.88,16.6614878848919,15874.5220531254,70.9065017700195,41.31,124.025595374212,67.0192549762975,27.124658468492907
POL,2020,605914237903.742,16.2083685829628,15987.5753654045,70.9730377197266,39.95,123.800574919152,66.4351589630372,27.13000429138961
POL,2021,689170230665.35,17.3006156636927,18635.5104895754,72.2060623168945,39.9,120.815285854296,66.0026656203027,27.258754146623986
PRT,2011,245426767676.002,11.328789395701,23246.5425416481,65.7039816720145,42.4,115.269789278305,66.0859174471284,26.226264441008997
PRT,2012,216536676771.973,11.3753199190097,20593.4274224109,65.7039816720145,45.3,114.803406485424,65.8555190404398,26.101025777763827
PRT,2013,226677408291.745,11.5651993214334,21676.4859642714,65.7039816720145,45.1,114.156128691384,65.5944048254508,26.14679373484801
PRT,2014,230078616299.675,11.8414875390346,22120.6850127107,65.7039816720145,45.63,113.541770372117,65.3302452379704,26.161686897464463
PRT,2015,199038523119.639,12.2513540948869,19215.7813014347,61.8582000732422,46.61,113.072519583956,65.126992390842,26.016764226451805
PRT,2016,206305431241.638,12.2435166305722,19980.2808866516,63.2655715942383,46.45,112.716384151187,64.8902291547221,26.05262358358758
PRT,2017,220862990767.229,12.4309295704729,21442.3842768879,64.1698226928711,46.05,112.441815784188,64.6083708165567,26.120808394935402
PRT,2018,242092894542.888,12.322133201471,23541.1401075289,65.0279083251953,45.71,112.261935951514,64.3500227062455,26.212587351194497
PRT,2019,240115970063.019,11.9377600515866,23343.3628970034,65.9340515136719,44.65,112.288582794065,64.0780142495373,26.204387852176637
PRT,2020,229618773422.577,12.0900462439681,22299.4044062173,67.7980194091797,43.51,112.406676011074,63.7995986507522,26.15968626382696
PRT,2021,256055879091.139,12.4429299331489,24711.4510062111,71.8742980957031,44.2,113.113510527741,63.5636491754777,26.268661535306624
QAT,2011,167775268626.374,9.46271769221704,103261.506539346,12.6008596420288,47.74,139.94496124031,84.9067616444408,25.84589123410029
QAT,2012,186833502362.637,10.5240057860378,108470.378825036,12.2866897583008,45.5,148.358139534884,84.4749430685165,25.95348369549646
QAT,2013,198727642967.033,10.2049904181882,103697.008372373,14.8707304000854,41.0,165.066838931955,84.2675120692734,26.015201095937392
QAT,2014,206224598571.429,10.1421524949587,95840.6310094498,17.306360244751,40.31,187.271105308964,84.5362274677106,26.05223169613502
QAT,2015,161739955576.923,8.91552530998815,68985.2946961507,15.9339895248413,39.01,204.051958224543,85.0004150650272,25.809255669956716
QAT,2016,151732181868.132,8.47608042005157,61253.6375482797,14.8163604736328,37.47,215.588598781549,85.2115049327299,25.74538284231909
QAT,2017,161099122225.275,8.04717029814568,63279.8556949332,16.7774391174316,37.9,221.568320278503,85.1403706234452,25.805285678481816
QAT,2018,183334953818.681,8.23742387263655,71039.8490579352,17.4458293914795,36.56,224.606962576153,84.9008489965384,25.93458066547674
QAT,2019,176371267689.082,8.33357268439132,66841.3013472693,21.0931396484375,33.86,229.648128807659,84.2722328471747,25.895857085671288
QAT,2020,144411363345.27,7.9112604108311,51683.5054353851,23.7649192810059,30.81,243.180852915579,83.3551879431043,25.695931753835765
QAT,2021,179732009554.846,8.76190774258305,71751.8831234838,31.281400680542,31.5,218.007832898172,83.1531782441238,25.914732742612884
ROU,2011,192623977894.173,25.9119432595128,9560.6755277458,66.7865829467773,36.83,87.5332493374462,68.173303919419,25.984005824377533
ROU,2012,179117323107.087,21.2783438640457,8929.95366231474,54.9534912109375,37.8,87.201265107382,67.987473244784,25.911306864435012
ROU,2013,189798603751.235,20.2152670692205,9497.67411615237,51.3826103210449,40.33,86.8742903099596,67.8443383194302,25.96922936667387
ROU,2014,199722319675.741,21.5132642153968,10031.7710755404,51.0950393676758,38.08,86.5306806328234,67.5465618438621,26.020193837150572
ROU,2015,177885131240.315,20.2080251087435,8977.01748158196,49.3609886169434,38.2,86.1248956884562,67.1333496502281,25.904403848812805
ROU,2016,185290759248.844,20.1242845144537,9404.54005870715,49.911319732666,37.9,85.6322453059805,66.7152920502478,25.94519209985684
ROU,2017,210147385855.419,19.8307791051555,10727.9822007426,50.5108184814453,39.16,85.1387126216968,66.2634006422186,26.07107495889794
ROU,2018,243468683030.34,18.9031368704113,12502.2624061935,51.9943504333496,37.59,84.6399947844228,65.8004680304066,26.2182541594128
ROU,2019,251677082534.495,17.1227125435243,12992.0326104674,52.4439697265625,36.76,84.1952712100139,65.3516450135071,26.25141268422517
ROU,2020,252033792712.145,15.8025948052662,13082.3006559554,53.4911117553711,35.95,83.7328320584145,64.8847498479951,26.25282901353156
ROU,2021,286578196368.297,15.6083009697012,14986.7854904274,55.2656097412109,35.6,83.1104789638387,64.5750261544466,26.381277272573836
RUS,2011,2045922753398.04,11.4709337154407,14305.33203125,80.162971496582,35.85,8.73293828429975,72.0292797017845,28.346870027807828
RUS,2012,2208293553878.42,11.4152854387593,15401.8515625,80.5323486328125,37.9,8.75493589434367,71.5757065534545,28.42324118563241
RUS,2013,2292470078346.22,11.0573063367208,15941.4482421875,82.8009567260742,37.2,8.78102091547408,71.0307780178912,28.460650989016376
RUS,2014,2059241589895.01,11.3355804143996,14055.47265625,84.5181427001953,39.14,8.80737424184231,70.3612786579556,28.353358870697274
RUS,2015,1363482182197.71,12.3830188656764,9277.7138671875,84.2355728149414,39.32,8.8320122221157,69.6107173405512,27.941062971451554
RUS,2016,1276786350881.14,11.700279102879,8663.158203125,83.8600387573242,38.5,8.85489473873823,68.9243897445989,27.875367373485457
RUS,2017,1574199360089.0,12.3127721301087,10658.9130859375,81.7051010131836,38.76,8.87185768709161,68.3009219594445,28.084767916155503
RUS,2018,1657328773461.31,12.8198832505149,11211.8876953125,81.5681076049805,37.9,8.87825976514438,67.7832495905018,28.13622824957445
RUS,2019,1693115002708.32,12.9692072844848,11447.701171875,80.9520721435547,37.62,8.88162945666663,67.2972984998669,28.157591145129473
RUS,2020,1493075894362.14,13.4028136833178,10108.3271484375,57.2232894897461,35.63,8.86891988517952,66.8593105362114,28.031859466657885
RUS,2021,1843392293734.38,12.61307730356,12521.5224609375,54.9542503356934,36.6,8.83848757424343,66.546118958482,28.24262862803417
RWA,2011,6884913658.10632,8.3702907162069,651.133677964662,6.83723020553589,25.86,428.606931495744,55.0742533408022,22.65259842846834
RWA,2012,7654761573.54991,8.2846613345994,706.817317494399,6.70939016342163,27.9,438.990717470612,55.2987141803051,22.758593719071964
RWA,2013,7819963715.75353,6.82604607357561,704.924190167572,6.23149013519287,27.64,449.669233887313,55.5068130968671,22.779945751563652
RWA,2014,8238966063.86692,6.81723322004657,724.957521209377,7.35862016677856,29.31,460.671139035266,55.6992111665916,22.832140695308755
RWA,2015,8543759677.58157,6.83354613396964,733.998585018273,7.53125,30.09,471.829023104986,55.8901563931752,22.868466991144782
RWA,2016,8695272300.91019,6.70526496539237,729.519154199595,7.57807016372681,29.96,483.144831779489,56.1025994818604,22.886045301215734
RWA,2017,9252834336.49492,7.67787089010896,758.301002985965,7.34488010406494,27.36,494.611268747467,56.3437544011522,22.94819575629154
RWA,2018,9637904655.17446,7.6219933142698,771.773521962568,6.76095008850098,26.54,506.201702472639,56.6302952050914,22.988969562521145
RWA,2019,10349300380.33,8.35941162223427,810.051420243718,6.31429004669189,27.38,517.880137819214,56.9801057489909,23.06018475826969
