Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Denmark,DNK,75.9300231933594,77.7465515136719,80.4186782836914,81.3143615722656,83.300407409668,82.1714935302734,81.3220062255859,81.1405487060547,81.6945877075195,82.6643295288086,83.982292175293
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Djibouti,DJI,5.21012020111084,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Dominican Republic,DOM,47.6470642089844,48.6290016174316,46.3571929931641,49.3192710876465,51.7471084594727,54.4990005493164,59.9155883789062,63.146240234375,64.3841323852539,58.7264099121094,56.4690818786621
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ecuador,ECU,..,39.2524681091309,39.7734413146973,..,44.5371513366699,..,..,47.3311805725098,47.2627792358398,56.9066314697266,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Egypt, Arab Rep.",EGY,25.8721904754639,26.4579601287842,28.5217609405518,29.1688709259033,32.8131103515625,31.9304790496826,33.1621017456055,36.7171516418457,..,40.012939453125,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,El Salvador,SLV,27.1980304718018,27.9502296447754,28.1076107025146,27.3663196563721,27.2137393951416,27.0054702758789,27.4678001403809,28.0338802337646,28.3688907623291,30.8192100524902,30.1295890808105
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,6.16062211990356,5.37322235107422,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Eritrea,ERI,..,..,..,3.88660001754761,3.30574011802673,3.00972008705139,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Estonia,EST,71.0235290527344,72.9364700317383,75.4523162841797,76.2024536132812,74.5832824707031,73.0334320068359,72.1369781494141,72.0659637451172,72.7060317993164,72.0443572998047,73.1502075195312
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Eswatini,SWZ,6.76452016830444,..,6.17659997940063,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ethiopia,ETH,7.17573022842407,7.59986019134521,..,7.73872995376587,..,..,..,..,..,..,..
