country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct
CYM,2012,4291004524.0181,0.782351407346024,75101.59136128,35.3608589172363,,238.066666666667,76.2485670030016
GNQ,2013,21948834283.7856,19.2857889394799,16304.0713196418,,,47.9935115864528,58.4466260293652
ABW,2018,3276184357.5419,3.22501820314885,30082.1276448186,,,605.044444444444,67.9734478352375
SSD,2013,18426469016.9492,4.01725107910169,1650.18943353528,,,17.6701137784248,55.5725452054268
PRK,2015,,,,28.0235691070557,,212.402209118844,69.2374943060408
XKX,2015,6295848422.71573,13.2641680043945,3520.62850699375,,,,66.528538183944
ASM,2014,643000000,,12026.3344929488,,,267.33,62.8595743089066
GUM,2011,4984000000,,29926.2052442913,,,308.412962962963,65.7454831484962
MAF,2015,,,,,,747.38,66.4815756375605
DJI,2017,2762581334.22612,3.10152709601158,2618.95521147369,,,45.5065142364107,62.9089421576058
SMR,2017,1528620346.31168,28.6522282481226,45192.0279766943,,,563.75,66.6516376752574
FSM,2021,390000000,0.50925641025641,3493.87228552999,,,159.462857142857,62.2228990947328
BMU,2016,6899911000,0.431063531109314,108747.356144305,,,1174.98148148148,68.2931826599526
PLW,2017,285600000,0.980392156862745,16034.1342914889,,,38.7217391304348,71.8560520997081
PNG,2011,17985138065.8549,2.50886288226044,2288.37591141234,,,17.3549132182131,60.0261586651103
PSE,2013,13515500000,11.898930857164,3315.29753909282,45.9454002380371,,677.194019933555,56.1995735831012
VUT,2012,747839697.746593,3.75876901758134,3004.78416664293,,,20.4169811320755,58.418697904843
LIE,2021,7710380085.92257,35.2436099402506,196783.729414593,46.0189590454102,,244.8875,66.426339514394
MDV,2020,3712604583.36665,2.68596817634496,7393.8886543933,28.3089008331299,,1673.72666666667,74.8871033431351
COG,2020,11468687464.0046,12.8531970155196,1993.586671931,,,16.845654465593,55.4746344404511
LBR,2020,3176126300,,616.787867006715,,,53.462032807309,55.4018879830879
XKX,2014,7074394734.88431,13.471064835463,3902.49424360946,,,,66.4676595463577
PRK,2014,,,,,,211.371663483099,69.1474939267745
GIB,2019,,,,,,3549.4,64.3911647038936
ASM,2015,673000000,,12727.4102651386,,,264.39,63.0186466961685
LCA,2017,1998518518.51852,3.00222386953299,11333.1963940441,20.7909393310547,,289.085245901639,71.9145183790589
MAF,2014,772921958.529509,,20638.7705882379,,,749,66.4690725090453
MNP,2011,729000000,,13598.7166094613,,,116.539130434783,70.4347258363879
PSE,2018,16276600000,11.5472518830714,3562.33094270256,46.4495697021484,,758.984551495017,56.9225409060852
GIB,2016,,,,,,3365.8,64.335903263663
IMN,2014,7708454412.32126,2.65466493932643,91885.4528718026,,,147.178947368421,64.0331376463927
NCL,2015,8738203074.3957,5.86483397920032,30858.7237060533,,,15.490590809628,67.0022742682789
PRI,2011,100351700000,46.5961214408924,27278.8830499205,90.8068695068359,,414.738669673055,64.7670419224097
MHL,2011,172300000,4.29930354033662,3319.39815439151,,,288.372222222222,58.1958291191061
TUV,2021,60196405.7138393,,5905.08198095343,,,339.8,62.5938097807426
SOM,2021,9483997404.25227,,549.114743546859,,,27.5312127395033,50.5124604176556
GNB,2014,1135250721.0374,9.34358994488158,652.022501029449,,,61.9175675675676,54.7248973004484
TON,2011,414143823.181648,5.83529971126221,3849.99370811237,,,149.402777777778,56.7605129706841
PYF,2015,5325846361.81186,5.09730941390893,19166.9594761931,,,80.0535868625756,68.5378923653847
VUT,2018,914736985.430944,2.77656491882666,3206.68930842127,,,23.4010664479081,57.114161365919
TCD,2015,10950392256.9543,2.77829008341057,747.588448455507,3.33451008796692,,11.6324817344346,49.4139321327334
LBY,2015,48717501321.3052,4.14078951865904,7458.48917756374,,,3.71223103765757,64.4962096702152
ERI,2021,,,,,,27.678123387605,56.1255310530798
PYF,2014,6151996560.84289,4.68060926639389,22258.6321384251,,,79.6274848746759,68.3735697164307
BMU,2019,7423465000,0.516039342813632,115798.040775578,,,1187.16666666667,67.1486733118068
LBY,2014,57372355592.022,4.56529868891668,8926.42074591474,,,3.65280243700058,64.4401576630384
TCD,2014,13940767218.5849,2.68799114850372,982.527563074226,3.49959993362427,,11.2680098475222,49.4190350426222
IMN,2015,7084800892.22284,2.67986624173742,84753.5187422732,,,146.654385964912,63.6560477551948
VUT,2013,758304466.245339,3.41460692964347,2979.79608084399,,,20.8762920426579,58.2249432179879
PSE,2012,12208400000,13.1106451295829,3067.43872735614,47.8747100830078,,661.129235880399,55.9078412445292
NCL,2014,10635035594.7528,5.62837268459151,37816.9558599295,,,15.3842450765864,66.9189562075851
BHS,2017,12236700000,2.64940711139441,31337.1832464755,,,39.0094905094905,68.9149391141785
GNB,2015,1152384166.79638,8.85890712355589,645.066837207039,,,63.5297652916074,54.9366021506821
CUB,2016,91370407863.7,13.8502063150225,8110.55873961397,34.4567909240723,,108.2815455594,69.0352774443146
VCT,2015,786555555.555555,4.79493337100344,7353.73556054184,23.5599308013916,,274.25641025641,66.7740276738968
CAF,2012,2510126512.22831,23.6514687946965,544.395849142785,2.72516989707947,,7.40127772962214,51.1986515278751
TKM,2016,36169428571.4286,,5686.98040962764,,,13.5340178324431,66.5059234681034
ATG,2014,1378829629.62963,2.76939111001279,15533.4831254394,,,201.738636363636,70.4962541542275
AND,2011,3629133574.27783,3.66060401500449,46657.1561173756,,,165.495744680851,71.8145353097721
KIR,2017,222875724.653979,5.17779971406693,1853.0511299437,,,148.487654320988,61.2079035872109
SSD,2012,11931472169.4915,2.71597155176802,1109.26050083408,,,17.0212523539,55.5263038013283
DMA,2011,501025925.925926,2.6567709218862,7255.67210585964,,,92.0706666666667,65.9908621576025
GNQ,2012,22388344143.9131,17.0897521554373,17308.5723924575,,,46.1134759358289,58.4263573622537
CYM,2013,4405796023.18409,0.793861988156281,75113.7332398618,33.7650871276855,,244.395833333333,76.2100417696701
CHI,2017,9170079925.78986,0.797519378082892,55806.5709126142,,,829.893939393939,66.7014566134877
ERI,2020,,,,,,27.1914115855899,55.5062854906639
VGB,2016,,,,42.3565292358398,,225.853333333333,73.727787944979
KNA,2016,1006818518.51852,5.72871641878892,21387.5415511103,,,181.057692307692,71.9476574366164
TUV,2020,51746594.3148543,,4976.11254109571,,,346.633333333333,62.6087792682341
SOM,2020,8628393719.99922,,518.184778494176,,,26.5425303663085,50.4301809531276
ABW,2012,2615208379.88827,1.99163765537339,25119.6655449838,38.0075416564941,,578.388888888889,69.9961184511146
CUW,2017,3033433240.22346,8.78261387590483,18938.2440469703,16.5101642608643,,360.754504504504,67.0164850815353
VCT,2014,770900000,4.68524043566202,7168.82875342911,23.8400192260742,,275.730769230769,66.6299344399498
MAC,2016,45070808688.9611,0.595264525009435,69074.0363049212,79.9250030517578,,21393.4426229508,77.6817068585387
SXM,2017,1353212122.90503,2.21094051533993,34701.3058494468,4.19528007507324,,1146.94117647059,72.1154462579975
ATG,2015,1437755555.55556,2.80117673122202,16080.6580495873,,,203.202272727273,70.7305752217338
CYM,2018,5530178440.71376,0.891116944050507,83865.5531568184,33.2294616699219,,274.754166666667,76.1064899416899
CYM,2014,4562853611.41445,0.826451910375307,75845.3060407986,33.4268074035645,,250.666666666667,76.1911885705737
GRD,2012,799881481.481481,3.24677730034079,7092.71985352677,,,331.691176470588,66.8972152392606
GUM,2021,6234000000,,38074.8793745801,,,303.203703703704,62.8904293654187
AFG,2016,18116572395.0772,4.1141966128347,522.082215583898,,,53.2030296061205,51.843053949596
VCT,2018,884329629.62963,4.8783552303691,8428.12677153069,26.3018646240234,,269.041025641026,67.0324800335475
PNG,2021,26109413522.3081,1.70169799160739,2607.57861884395,,,22.1103564015369,62.4217908585089
SLB,2019,1619155017.3924,10.3513676892852,2223.66502559565,,,26.014540907467,57.5433257295574
ATG,2013,1325425925.92593,2.73371243345954,15050.7122765935,,,200.145454545455,70.2382912524343
GRL,2016,2707139544.46695,4.57426318475392,48181.7453541266,,,0.136888780606651,71.1216353614812
HTI,2019,15016090929.5125,16.7496682778704,1352.17204191532,,,402.944956458636,62.6972382125323
FSM,2011,311301600,0.429230045717722,2890.50493045368,,,153.854285714286,61.2727255845048
STP,2019,412976082.620705,,1935.2931816596,10.2885818481445,,222.283333333333,55.7042906950589
COM,2020,1225039196.61091,,1527.16991011916,,,431.038688876948,57.2645102899845
LIE,2011,5739706004.89616,,158066.369379163,43.6750984191895,,226.95,69.8975723403962
COD,2019,51775829877.2088,19.4779194527889,557.044161335917,,,40.9992907081891,50.9289970562073
SUR,2020,2911807496.20227,23.1087156696286,4755.39221710693,,,3.81487831013121,66.1833381919318
VCT,2013,764781259.259259,4.29264838447634,7072.46737188939,19.5344543457031,,277.269230769231,66.4485760920327
CYM,2015,4708167232.66893,0.831096148116317,76379.2095108681,30.6787090301514,,256.841666666667,76.1787727622987
ATG,2018,1661529629.62963,3.00838361795133,18273.4270684912,,,206.65,71.0825286496711
TLS,2016,1640464600,1.10067599142341,1335.54390089814,,,82.6033624747814,56.1642140450529
MNP,2021,914000000,,19455.50139424,,,102.128260869565,69.8461014495839
MNP,2020,866000000,,18220.8382427201,,,103.321739130435,70.3122369971385
PRK,2012,,,,,,209.382343659165,68.8632468984276
XKX,2012,6163484244.63408,13.2527973178101,3410.65550749316,,,,65.9328204537755
NCL,2018,9896402283.68587,,34902.8968780031,,,15.5109956236324,67.3595705735679
WSM,2019,912950466.064906,4.54011164773459,4351.94234943706,13.1230764389038,,75.4604316546763,56.371809447539
MAF,2012,,,,,,745.52,66.6979651513729
TCA,2017,1028941663.2,,25779.6122366146,11.8446598052979,,42.0136842105263,73.2439711869715
MDV,2011,2774350240.04918,2.58052904651449,7424.520410971,,,1245.58,70.7806804861992
MCO,2016,6471290793.55029,,173604.753555915,53.3591690063477,,18389.7385298471,52.8047537289409
SUR,2021,3107923197.96954,21.7146766214212,5029.84838543953,8.80173969268799,,3.84963678669192,66.2930331317892
LBY,2018,76686029772.1483,,11196.5854810844,,,3.89252588744786,65.1208644930479
COG,2011,15655383576.6515,5.24200489645789,3396.16505817952,7.91929006576538,,13.4984597364568,56.6438901765051
TCD,2018,11239167898.3395,2.87390376942491,695.642393675941,,,12.830790184244,49.7052074391838
GNB,2013,1109682824.13594,8.72465651267683,654.304534409417,,,60.3119843527738,54.5348304483621
LBR,2011,2398000000,2.27703502919099,568.087865520004,,,43.8245224252492,54.0719374932853
VUT,2015,730870802.967051,2.8346535772123,2746.59171880997,,,21.829450369155,57.7367240258398
IMN,2013,7001175622.71266,3.19856805330679,83207.6588430451,,,147.615789473684,64.4224312616248
PYF,2018,6135116253.33452,4.91407149793365,21925.616043938,,,80.6150965139729,69.1114323545336
FRO,2016,2813278868.78208,5.31835126886399,56875.2803813296,,,35.432664756447,61.9284163763946
VIR,2019,4121000000,,38633.5298915336,,,304.768571428571,62.5404906430949
COM,2021,1296089479.91978,,1584.12450153608,,,439.642127888232,57.5402924437269
VUT,2014,772315983.81843,3.49606509270375,2967.70667006774,,,21.3486464315012,57.9833192117261
PNG,2020,23848447849.7467,1.68522515764577,2429.61134586681,,,21.6750121450338,62.1903603755823
NCL,2013,10151382933.1594,5.94504574039803,36671.1566752621,,,15.1434354485777,66.8687821054685
ASM,2012,640000000,,11745.4899153958,,,272.445,62.3676338343519
NRU,2016,97276023.0784346,,8724.30700255019,,,557.5,60.1793721973094
GNB,2018,1554133593.91699,11.2138251559825,808.531613218504,,,68.3559032716927,55.7568994377441
TCD,2013,12953534866.4286,2.72024287928905,946.129583097771,,,10.8728391041931,49.2853284505433
LBY,2013,75351107029.0605,2.96399418096206,11951.7134126011,,,3.58311149504984,64.3027737478901
PYF,2013,6031827122.60663,4.85034901035314,21955.6329264095,,,79.1495246326707,68.236707282671
IMN,2018,7491649455.92717,2.15980428944063,89393.8244248812,,,147.026315789474,63.0674597729266
GUM,2020,5916000000,,36482.9363953675,,,300.292592592593,63.4011272956006
PSE,2016,15405400000,10.0263543952121,3527.61382413178,45.710521697998,,725.429900332226,56.8426367209549
WSM,2015,824150498.653536,6.4439291450999,4084.36083819933,,,71.3010600706714,57.0613335183515
DJI,2021,3385825228.86997,5.22820108698994,3019.69343880209,,,48.3713546160483,64.9610969205742
SMR,2021,1855395999.76534,32.7738677295372,54168.9828262684,57.6704483032227,,570.866666666667,66.3938101091908
BMU,2013,6465756000,0.51712437029792,101704.40746217,37.1384582519531,,1177.2962962963,68.8415770722078
PLW,2021,235752906.25,1.03989340404073,13257.2066721026,,,38.6586956521739,71.0088286565821
FSM,2017,359000000,0.528105849582173,3279.10779039285,,,156.401428571429,62.169407616812
VUT,2019,936526267.622513,,3207.44650452083,,,23.9528301886792,56.990696423954
VIR,2015,3663000000,,34007.3529411765,,,307.748571428571,63.1876106636076
LIE,2017,6474308717.85289,38.7329024971766,170547.092298954,35.6219291687012,,237.2625,67.8854968890768
BMU,2018,7225977000,0.487269749128734,113204.82210838,22.8644790649414,,1182.05555555556,67.5604330184393
VIR,2014,3565000000,,33045.3643795999,,,308.234285714286,63.5860960102746
LCA,2021,1867185185.18518,3.01503550601024,10459.1321248092,,,292.659016393443,72.7137271596778
GIB,2012,,,,,,3202.9,65.475038246589
WSM,2014,796683519.593842,6.89993046951613,3982.68080202084,,,70.6844522968198,57.0476961762074
KNA,2012,824585185.185185,7.47087199849082,17532.0559008608,,,180.896153846154,70.3952543958497
ABW,2016,2983635195.53073,3.68902469279816,27441.5296617282,17.5637798309326,,604.038888888889,68.8920853714879
MAC,2012,43189721376.9846,0.46163208531355,76051.6312325843,53.9347381591797,,18993.3110367893,80.2835326851597
LCA,2020,1499296296.2963,2.98189273980386,8411.19941821204,16.9041500091553,,292.213114754098,72.5571597274622
MDV,2017,4816426256.52914,2.18421103604745,10509.628805812,34.778018951416,,1527.62333333333,73.6693382094626
TCA,2011,728789600,0.998985166637943,23626.7133501913,,,32.4694736842105,71.1113272385398
SLB,2015,1307909887.55212,7.87889911801926,2045.47889485251,,,22.8444087173991,56.5263561223931
COD,2014,35909040925.9375,15.5544134735981,458.004541775676,,,34.5838168545025,50.8944789553473
COG,2017,11834473039.3645,12.3763983593463,2211.63309874797,12.2616300582886,,15.6691390922401,55.2299836423435
HTI,2015,14849629308.6025,16.9685346386874,1411.12684746796,,,381.830261248186,61.575062208731
LBR,2017,3390703400,,699.269095727404,,,50.3418293189369,54.6785684124387
STP,2015,259999643.047388,,1298.10946596396,12.8975296020508,,208.636458333333,54.5081905827022
VGB,2012,,,,,,202.3,72.8851540616247
SLB,2014,1335571420.72676,9.87482614742698,2164.9442392168,,,22.0403001071811,56.3114759413073
COD,2015,37917706497.1793,17.1286572960911,467.9145805459,,,35.7449244613043,50.8833816366305
SSD,2016,,,,0.657831847667694,,17.1381355529885,53.7358881753838
HTI,2014,15146883497.6331,16.6212186395581,1460.18898613914,,,376.387336719884,61.2428523985044
STP,2014,293119143.246825,,1489.67633417608,9.282790184021,,204.965625,54.4125793451138
PLW,2020,258990843.75,1.02841196970394,14556.5896891862,,,38.6782608695652,71.2370728417266
GNQ,2016,11240808847.8878,18.5043115557231,7453.19797948517,,,53.7677718360071,58.3936265155624
CYM,2019,5941896607.58643,0.903359621543163,88254.2903677044,39.876033782959,,280.529166666667,76.0682935523638
CAF,2016,1825018144.65595,19.4541735859664,387.176203444318,,,7.56631513050178,48.9686631215826
TKM,2012,35164210526.3158,,6053.8748468749,,,12.3604494286383,66.6711227449281
DJI,2020,3185150981.03207,4.42515714989775,2881.99924450145,,,47.6785159620362,64.5163698319336
CUB,2012,73141000000,16.1031432438714,6470.83673392653,61.7317886352539,,105.984819360707,69.4125956020058
SMR,2020,1544714493.24409,31.4760393579969,44426.6463400658,55.0960998535156,,579.5,66.6522858334412
TLS,2012,1160555000,0.793999422690006,1022.61903188429,,,76.3204438466712,54.2325874427805
VCT,2019,910766666.666667,4.04909172980029,8743.33202133753,29.9456653594971,,267.094871794872,66.995305615022
PRI,2017,103445500000,47.3351314082456,31108.7527508912,,,374.891319052988,64.7845181617875
COD,2013,32679745048.4427,15.3852331886029,431.191528160935,6.54968023300171,,33.430844048433,50.9022746520143
MHL,2017,213700000,4.13743565746373,4592.83457628576,,,258.494444444444,60.566528401642
TON,2017,459976850.268529,5.97996898795045,4365.92932788383,,,146.327777777778,57.5541855906906
STP,2018,383717327.830508,,1825.59971753966,10.1252269744873,,218.944791666667,55.3069409620957
HTI,2018,16403864617.8458,16.6906371233964,1496.38048970156,,,397.763497822932,62.4331753305914
SLB,2018,1615478393.28614,10.1719454195889,2278.20633913383,,,25.3340836012862,57.2676529859639
SLE,2021,7165214367.64956,7.35709060974522,885.184270659578,,,112.144666112497,57.4431392673784
GRL,2012,2609678486.36749,5.18837032381834,45936.9562817724,,,0.138409063223292,71.034555637747
COD,2018,47568210009.8172,18.2135146576834,528.256019777898,,,39.7201843805827,51.0356303771569
AFG,2012,19907329777.5872,12.4860851363953,651.417134470046,,,46.8546892967205,50.0567833137882
STP,2013,267041747.584354,,1382.5757842916,,,201.195833333333,54.3990991340815
GRD,2016,1061640740.74074,3.35330009803135,9221.23461079424,93.2219009399414,,338.617647058824,67.7286545644055
ATG,2019,1725351851.85185,3.01366334295742,18884.3729680383,,,207.645454545455,71.1197578901859
SLB,2013,1285911586.132,8.64332953492582,2161.39573596215,,,21.2556270096463,56.1019926211667
BHS,2011,10070450000,2.19156045658337,27090.8376801379,,,37.1357642357642,67.7715486281673
HTI,2013,14902488604.2421,15.7667416258762,1457.83221179626,,,370.912989840348,60.9058864817208
NCL,2019,9475655324.59495,,33411.3358835672,,,15.5145514223195,67.4121845094956
ASM,2016,671000000,,12843.3342903627,,,261.225,63.184641445511
NRU,2012,100794924.670417,,9817.36872216004,,,513.35,61.0158761079186
WSM,2018,878448433.404342,4.72820497443284,4231.81409469194,13.5642290115356,,74.6697841726619,56.614253644343
AND,2017,3000162081.11976,3.74883272584872,40672.9943348258,15.4369401931763,,156.942553191489,72.0474495848161
KIR,2011,195970104.356667,5.98384315804456,1771.12894481248,,,136.601234567901,60.0311800989629
VIR,2018,3923000000,,36663.2087550584,,,305.717142857143,62.6625786146487
PYF,2019,6022276196.13871,4.81237186637337,21582.5892046801,,,80.3900893114376,69.3920264054316
BMU,2014,6413988000,0.480075734472843,100961.576602811,35.0966110229492,,1176.46296296296,68.7245195107746
DMA,2017,521551851.851852,1.9166447709471,7614.34028048137,,,91.328,68.4830611783084
TCD,2019,11314951091.7283,2.85401019404934,678.142035723965,,,13.2506535895807,49.8294508859726
LBY,2019,69254496471.6938,,9963.19489084483,,,3.95048308080521,65.4919610863566
SLE,2020,6688594757.62129,7.03093508976163,845.313836261458,,,109.622582432807,57.0479041038309
CHI,2011,9649313947.21684,,60419.2325098421,,,806.59595959596,68.6474877353145
WSM,2013,797736334.281305,7.68041260302814,4023.5254013825,,,70.0593639575972,57.0014904031654
BMU,2015,6654541000,0.5141752075763,104855.366822135,31.9435291290283,,1175.25925925926,68.5882436361058
MCO,2012,5742749294.00852,,165444.651378771,,,17124.3216576221,56.8955086283887
FRO,2012,2427200388.91831,5.43547067818912,50261.9616267693,,,34.5924068767908,63.0616955355472
PRK,2016,,,,,,213.423519641226,69.4384982617448
IMN,2019,7314967866.28289,2.14283159203438,87127.5517977404,,,147.29298245614,63.0070334042034
XKX,2016,6682677289.98994,13.0552529445837,3759.44959067104,,,,66.9239089128592
CUW,2011,2930092234.63687,7.5041124363974,19426.326382752,23.1361083984375,,339.709459459459,67.7273185928888
VIR,2013,3738000000,,34597.9766940328,,,308.688571428571,64.1077963308533
SXM,2011,936089385.47486,1.52781093339699,27317.5178881974,,,1007.85294117647,72.6369393293839
MAF,2016,,,,,,743.5,66.418291862811
GNB,2019,1588638853.59328,9.75353485868623,807.359903965493,,,69.9749644381223,56.0881101552272
AND,2018,3218419896.9641,3.61028448557391,42819.7745797624,15.3940296173096,,159.91914893617,72.2938452941646
PRK,2021,,,,,,217.860094676522,69.6600902082142
XKX,2021,9413403724.01899,12.8915319730456,5270.42670206205,,,,68.9767494877101
WSM,2017,884844384.463214,6.19206874965597,4307.59381964907,12.5871524810791,,73.8902877697842,56.8389768005667
MAF,2021,649206262.847519,,21668.3776525323,,,599.22,63.0469610493642
TCA,2019,1177285211.72521,,27273.4376992357,11.7602996826172,,45.4378947368421,73.2946450290162
LIE,2014,6657526979.72277,,178735.153020908,37.4887084960938,,232.8,68.979482004709
SUR,2012,4980000000,21.291225508093,8851.24050668908,,,3.50533535450438,64.2978637939829
FSM,2015,316489900,0.418844329629476,2911.16211045292,,,155.308571428571,62.0831436179754
DMA,2018,554770370.37037,2.47483109461372,8137.56520624242,,,90.8986666666667,68.6869724017045
VIR,2017,3794000000,,35365.0693039774,,,306.517142857143,62.7912844639525
COM,2012,1015843490.82374,,1490.31511351281,9.47585010528564,,366.270822138635,55.3455359546499
LIE,2015,6268515276.17441,,167187.15730982,33.5420417785645,,234.3375,68.6617647058824
FSM,2014,319271200,0.366616218437491,2945.41495996162,,,154.851428571429,61.9091110373076
AND,2013,3193512950.02419,3.83815615460753,42470.3161159692,14.7599496841431,,159.987234042553,71.7050010971693
ASM,2021,750000000,,15236.1604875571,,,246.125,64.4418486541392
CYM,2011,4186073104.29242,0.754645357904355,75280.960764889,39.3613319396973,,231.691666666667,76.3543830307608
DMA,2013,498296296.296296,3.09424706407016,7147.61954093518,,,92.9533333333333,67.3886538047766
GRD,2020,1043411111.11111,3.1289822199978,8968.55890108484,,,342.179411764706,68.1139924876011
GRD,2021,1122800000,3.31380543350618,9622.24050459345,,,343.2,68.2043920728441
GUM,2012,5265000000,,31653.7506538168,,,308.02037037037,65.7684549736819
PRI,2018,100958100000,47.4373031980594,31615.0667918433,102.152473449707,,360.017361894025,64.3099473931846
MHL,2018,220000000,3.7115,4858.12079054875,,,251.583333333333,60.942917080711
ASM,2020,721000000,,14489.2586563775,,,248.805,63.9620992132472
SLB,2017,1469789119.08756,10.3357256228004,2143.57465243959,,,24.497034655234,56.9933999006813
PNG,2012,21295168665.7247,2.46626540852598,2635.0873631547,,,17.8452281058164,60.255364485565
SLE,2016,6042615859.61074,1.22992474744164,838.631615328371,,,99.8244389027431,55.4233439877169
MDV,2015,4129505319.12921,1.92794348282613,9644.90655028145,,,1427.18,72.7749828332796
LBR,2015,3227075700,,692.590082351257,,,48.3744912790698,54.4159576566323
HTI,2017,15093357161.1498,16.3846226379273,1395.23945184461,,,392.516473149492,62.1661899503353
COG,2015,12434793867.3568,8.36764019343637,2439.35189403696,11.5911245346069,,14.9270307467057,55.4321113712672
TON,2018,489714518.002333,5.80509238245107,4638.89774268789,,,146.620833333333,57.6470755400624
STP,2017,322002845.229335,,1555.79477812888,17.4019470214844,,215.59375,54.9716022331685
VUT,2011,770153588.218833,4.33350264857412,3163.1861645138,,,19.9732567678425,58.5314212840412
MHL,2013,186400000,5.23336909871245,3677.90690791421,,,281.561111111111,58.7991555020619
MDV,2014,3697353039.20043,1.98497323914953,8939.07416571472,13.65797996521,,1378.72333333333,72.3732341755779
PRI,2013,102450000000,46.4430453879941,28513.1657351067,92.3767776489258,,405.081961668546,65.3329198515347
COD,2017,38019264794.8263,19.4870380833861,436.584534687385,,,38.4126499194989,51.0731408298973
COG,2014,17919321078.0284,6.05990720251214,3601.2365808718,,,14.5706588579795,55.6797792551267
LBR,2014,3225652000,,706.714490064507,,,47.3867628737542,54.317124873762
MAF,2020,,,,,,635.72,62.4756181966904
XKX,2020,7717145217.81247,13.3520694216819,4310.88824737367,,,,68.6787041578334
PRK,2020,,,,,,217.060975002076,69.8327311825785
MNP,2012,746000000,,14013.6003306158,,,115.726086956522,70.444640643198
TON,2013,451788486.864637,6.18137888603051,4219.24659467526,,,148.719444444444,56.92652518036
NCL,2011,10351448004.7674,5.4531932275967,38835.9401851385,,,14.5811269146608,66.6764212086253
CAF,2021,2516498412.46384,18.7145668307096,492.263142830507,,,8.20588140871296,48.7749163748753
MHL,2015,183700000,3.17131192161132,3764.34426229508,,,271.111111111111,59.7381174373213
PRI,2015,103375500000,47.9026461782531,29763.4883013861,98.2730331420898,,391.570687711387,65.4208494690871
PSE,2020,15531700000,11.0470843500711,3233.56863835858,44.8411407470703,,797.885215946844,57.1178387168293
KIR,2019,216985362.338171,4.97977819257887,1750.99750920482,,,152.988888888889,60.9709450817258
SSD,2021,,,,,,17.1945943379805,55.6038406814789
PYF,2011,6203940036.91982,4.62620872746827,22831.5185348524,,,78.2849322961683,68.0184523437126
TON,2015,437525514.240726,6.03420877527353,4123.90323993332,,,147.354166666667,57.2609453791413
TCD,2011,12172308851.0395,1.7263965379261,954.316872911808,2.28011989593506,,10.1294448856417,49.0667735946939
LBY,2011,48169263294.1007,3.70922472929545,7593.8391525702,,,3.60503483865101,65.0988703971795
COG,2018,14773900288.5135,9.20702262871982,2694.43413191427,,,16.0559824304539,55.2471969415942
GNQ,2021,12215878032.7166,20.9306894233739,6945.63069794539,,,62.7018181818182,58.6438433544947
LBR,2018,3422754800,,692.203127129794,,,51.3364410299003,54.8464060495971
CHI,2019,10032440928.3488,0.761514271755747,60568.1085272721,,,836.560606060606,66.3239555662883
MDV,2018,5404344162.69888,2.19273569064963,11423.2838427029,,,1576.99666666667,74.097043216159
TON,2014,440997738.014078,6.23581793756493,4136.59013792529,,,148.068055555556,57.0566274892364
IMN,2011,6565667052.79737,,77808.8579649376,,,148.038596491228,65.4335910881996
ABW,2021,2929446578.25104,,27200.0610793969,,,598.333333333333,66.9699139069153
CUW,2019,3026124134.07821,5.08574384014729,19220.6866958303,15.2812013626099,,354.596846846847,69.3668455179036
SXM,2019,1407880446.92737,1.25649476648998,34861.469528968,,,1187.79411764706,71.4964899899714
PRI,2014,102445800000,46.7331994088581,28981.4573305866,94.0207824707031,,398.520180383315,65.4321091534349
MHL,2014,186000000,6.13822580645161,3735.23977829545,,,276.644444444444,59.2537553217126
MDV,2013,3295009237.50107,2.11838215713654,8236.08177944126,,,1333.56666666667,71.972814791393
GNB,2011,1157074319.19388,9.20015795024493,719.539573498937,,,57.1862019914651,54.1727647907298
LBR,2013,3177198100,,710.744570927863,,,46.4102886212625,54.3063418204644
COG,2013,17958720699.0868,5.92085614812511,3697.41705884249,8.57032012939453,,14.2228374816984,55.9893261389154
LCA,2016,1868555555.55556,3.14166220689382,10638.1901982143,19.8053798675537,,287.944262295082,71.568951185908
VCT,2011,713796370.37037,4.37557614470607,6527.68996854448,20.171236038208,,280.382051282051,66.0416009364555
LIE,2013,6391708310.67727,,172823.607794648,,,231.15,69.3429964779193
TUV,2012,39345579.4723758,,3598.46163091053,,,364.466666666667,62.1336137912113
SOM,2012,4364670160.00146,,350.261946720969,,,19.8634871042816,49.7407003143889
ABW,2020,2481857122.8401,,22855.9323200761,,,603.261111111111,67.1686817100479
AND,2015,2789881258.50362,3.70608985448457,38654.9347203095,13.8819599151611,,153.56170212766,71.755561251706
DMA,2015,540737037.037037,3.98838348207864,7679.83293618857,,,93.88,68.6784547649482
FSM,2018,392000000,0.492372448979592,3566.58690371125,,,157.012857142857,62.1797933754589
ERI,2012,,,,,,25.0820517513238,54.110906248081
GNQ,2020,9893816007.7398,19.5270653898342,5764.05502912947,,,61.1931550802139,58.6219904414209
BMU,2017,7142316000,0.463659126815448,112339.425587467,22.4178009033203,,1177.37037037037,67.9113222237077
PLW,2016,298323500,0.941079896463711,16762.5723436534,,,38.6891304347826,72.0177558015396
DMA,2014,520429629.62963,3.03666486378775,7395.30259658718,,,93.8306666666667,68.2001619939465
LIE,2018,6692620691.84146,36.5385203068178,174988.775083446,38.3002700805664,,239.0375,67.4757727159474
SSD,2020,,,,,,16.9298292532401,54.8803721131261
PSE,2021,18109000000,11.1933292837815,3678.63565662194,43.5106506347656,,817.05377593361,57.3431169497133
